PointID,HorizontID,Upper limit,Lower limit,Horizon symbol,Rock fragment fraction,Soil colour,Stones,Stone density,Carbonate class,Organic matter content class,Rooting intensity,gS,mS,fS,gU,mU,fU,Sand,Silt,Clay,Soil texture class_x,BD_FS,BD_bulk,FSS,Water content,pH_H2O,EC_H2O,pH_CaCl2,TC,TOC,TIC,TN,County
4527,3.0,50.0,73.0,I; elCv+M,44.64083718,7.5YR 4/3,30,2.65,C3.4,h2,Wf2,1.3,7.4,8.5,20.3,19.1,6.7,17.1,46.1,36.8,Lt3,1.04,1.48,1564.2,9.19,7.78,139.9,7.23,53.75,4.09,49.660000000000004,0.41000000000000003,BY        
4528,4.0,33.0,55.0,Unknown,7.790188679,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,3.9,4.2,7.3,23.3,23.8,7.7,15.4,54.8,29.8,Lu,1.23,1.31,1125.0,32.48,6.65,87.4,6.1,20.41,20.41,0.0,1.7599999999999998,BY        
4528,5.0,33.0,55.0,Unknown,7.630943396,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,3.0,4.5,7.4,22.4,23.9,7.8,14.9,54.0,31.1,Tu3,1.37,1.44,2530.9,24.97,6.69,77.1,6.15,16.0,16.0,0.0,1.48,BY        
4528,6.0,33.0,55.0,Unknown,1.837735849,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,2.0,2.9,5.0,15.8,14.2,5.8,9.9,35.8,54.3,Tu2,1.47,1.48,2886.0,28.42,6.81,64.7,6.26,4.3,4.3,0.0,0.5,BY        
4528,1.0,0.0,30.0,I; Ap,1.452830189,10YR 3/3,4,2.65,C0,h3,Wf4,1.1,2.4,5.0,16.4,13.9,4.5,8.5,34.8,56.7,Tu2,1.45,1.46,2857.9,30.23,6.92,53.0,6.36,2.9299999999999997,2.9299999999999997,0.0,0.37,BY        
4528,2.0,30.0,70.0,I; Btv,1.356981132,7.5YR 4/6,3,2.65,C0,h1,Wf2,1.2,2.0,4.0,14.6,13.1,6.0,7.1,33.6,59.3,Tu2,1.48,1.48,4379.8,29.16,6.98,56.2,6.48,2.41,2.41,0.0,0.33,BY        
4531,3.0,34.0,100.0,I; eM,0.581886792,10YR 4/4,1,2.65,C4,h2,Wf2,1.1,1.2,13.9,20.8,20.2,8.7,16.3,49.7,34.0,Lt2,1.2,1.21,1192.1,37.81,7.51,150.6,7.01,24.47,23.189999999999998,1.28,2.55,BY        
4531,4.0,100.0,175.0,I; M1,0.534339623,10YR 5/4,---,2.65,C2,h0,Unknown,1.3,1.1,14.3,20.0,21.0,8.7,16.8,49.7,33.5,Lt2,1.32,1.33,2625.9,29.6,7.57,215.0,7.17,19.23,17.7,1.53,1.94,BY        
4531,5.0,175.0,200.0,I; M2,0.141886792,10YR 4/4,---,2.65,C2,h0,Unknown,0.6,1.0,19.4,21.6,18.4,7.8,21.0,47.8,31.2,Lt2,1.4,1.41,2796.0,23.63,7.75,143.9,7.26,13.19,8.82,4.37,0.98,BY        
4531,1.0,0.0,12.0,I; Ap1,0.092075472,10YR 3/3,1,2.65,C2,h4,Wf4,0.5,0.7,14.0,21.3,20.0,9.6,15.2,50.9,33.9,Tu3,1.39,1.39,2777.4,25.29,7.84,119.4,7.32,9.6,6.75,2.8499999999999996,0.71,BY        
4531,2.0,12.0,34.0,I; Ap2,0.387924528,10YR 3/3,1,2.65,C2,h3,Wf3,0.3,0.5,13.4,18.2,20.7,10.5,14.3,49.4,36.3,Lt3,1.53,1.53,4572.2,24.72,7.86,130.8,7.3,10.59,7.59,3.0,0.81,BY        
4533,3.0,52.0,98.0,II; aM,5.831698113,10YR 3/3,4,2.65,C2,h3,Wf2,6.6,8.7,10.3,28.3,16.4,5.2,25.6,49.9,24.5,Ls2,1.18,1.25,1110.8,19.75,7.86,133.9,7.33,20.84,12.77,8.07,1.4000000000000001,BY        
4533,4.0,98.0,155.0,II; aM-Go,4.804528302,10YR 3/4,45,2.65,C0,h2,Unknown,6.8,8.9,10.3,27.1,17.0,5.5,25.9,49.6,24.5,Ls2,1.15,1.21,2167.5,28.13,7.91,131.9,7.3,20.18,12.059999999999999,8.120000000000001,1.34,BY        
4533,1.0,0.0,33.0,I; jaeAp,4.419622642,10YR 3/3,4,2.65,C4,h4,Wf3,9.3,9.1,9.9,27.2,17.4,5.6,28.3,50.2,21.5,Lu,1.51,1.55,2886.5,20.29,7.88,127.6,7.3,14.879999999999999,9.399999999999999,5.48,1.06,BY        
4533,2.0,33.0,52.0,II; aeM,3.48,10YR 4/3,4,2.65,C3.3,h4,Wf3,6.2,9.0,12.0,24.9,17.6,6.3,27.2,48.8,24.0,Ls2,1.69,1.71,3262.4,17.69,7.91,118.0,7.31,9.78,7.800000000000001,1.98,0.8999999999999999,BY        
4533,3.0,52.0,98.0,II; aM,2.517735849,10YR 3/3,4,2.65,C2,h3,Wf2,5.6,9.3,12.8,23.1,15.3,6.5,27.7,44.9,27.4,Lt2,1.68,1.69,4913.1,19.52,7.9,106.8,7.31,6.5,5.510000000000001,0.99,0.67,BY        
4539,4.0,98.0,135.0,II; sSd,0.230188679,10YR 6/2,10,2.65,C0,h0,Unknown,5.8,11.8,12.0,18.5,19.2,10.7,29.5,48.4,22.1,Ls2,1.04,1.04,1037.2,48.64,5.2,75.0,4.52,43.28,43.28,0.0,4.31,BY        
4539,1.0,0.0,14.0,I; Ah,3.077735849,10YR 4/3,3,2.65,C0,h3,Wf6,6.9,13.4,13.4,17.6,18.1,9.8,33.7,45.4,20.9,Ls2,1.31,1.35,2539.4,28.99,5.21,35.3,4.36,18.98,18.98,0.0,1.94,BY        
4539,2.0,14.0,50.0,I; M,2.79245283,10YR 4/3,3,2.65,C0,h3,Wf5,5.0,12.7,12.4,19.0,19.1,9.9,30.1,48.0,21.9,Ls2,1.3,1.34,2527.4,29.62,5.56,22.3,4.62,12.6,12.6,0.0,1.1700000000000002,BY        
4539,3.0,50.0,98.0,I; sSw-M,0.898867925,10YR 5/4,3,2.65,C0,h2,Wf3,5.4,12.3,11.8,20.5,21.0,10.6,29.5,52.1,18.4,Lu,1.25,1.27,2477.5,34.32,5.65,18.5,4.62,9.22,9.22,0.0,0.81,BY        
4539,4.0,98.0,135.0,II; sSd,3.001509434,10YR 6/2,10,2.65,C0,h0,Unknown,5.3,13.1,11.9,20.1,21.6,10.6,30.2,52.4,17.4,Lu,1.32,1.36,3841.1,31.27,5.65,15.3,4.68,6.9399999999999995,6.9399999999999995,0.0,0.62,BY        
4540,5.0,100.0,140.0,III; aGor,1.73509434,10YR 2/1,0,2.65,C0,h4,Unknown,20.1,19.6,17.6,10.4,12.4,7.6,57.3,30.4,12.3,Sl4,0.92,0.93,451.3,41.86,5.19,44.1,4.33,23.31,23.31,0.0,2.0,BY        
4540,6.0,140.0,200.0,IV; aGr,12.31287652,GLEY1 4/N,0,2.65,C0,h2,Unknown,28.3,25.8,21.6,8.7,6.3,3.8,75.7,18.8,5.5,Sl2,1.48,1.48,617.8,13.37,5.72,16.1,4.64,1.87,1.87,0.0,0.09,BY        
4540,1.0,0.0,5.0,I; jAh,21.08268603,10YR 4/3,4,2.65,C0,h2,Wf6,23.1,28.1,26.4,8.8,5.8,3.2,77.6,17.8,4.6,Su2,1.4,1.48,2204.5,13.71,6.16,11.8,5.11,0.37,0.37,0.0,0.01,BY        
4540,2.0,5.0,52.0,I; jCv,13.28053186,2.5Y 5/3,20,2.65,C0,h0,Wf3,25.2,28.7,25.3,7.6,5.8,3.3,79.2,16.7,4.1,Su2,1.42,1.48,2036.8,16.14,6.33,10.1,5.29,0.26,0.26,0.0,0.01,BY        
4540,3.0,52.0,80.0,II; aSw-Go,1.090566038,2.5Y 6/2,5,2.65,C0,h0,Wf1,28.3,15.6,10.1,14.9,13.9,6.2,54.0,35.0,11.0,Sl3,1.5,1.51,2967.3,17.18,5.82,19.5,4.76,2.8100000000000005,2.8100000000000005,0.0,0.21000000000000002,BY        
4540,4.0,80.0,100.0,II; aSd-Go,4.691320755,7.5YR 5/6,0,2.65,C0,h2,Wf0,27.7,18.0,12.4,14.3,11.5,5.1,58.1,30.9,11.0,Sl3,1.57,1.62,1496.3,15.59,5.73,17.1,4.52,1.9500000000000002,1.9500000000000002,0.0,0.16,BY        
4540,5.0,100.0,140.0,III; aGor,0.0,10YR 2/1,0,2.65,C0,h4,Unknown,2.4,3.6,3.1,12.2,22.8,11.4,9.1,46.4,44.5,Lt3,1.17,1.17,2340.0,43.23,5.42,20.7,4.24,6.97,6.97,0.0,0.75,BY        
4540,6.0,140.0,200.0,IV; aGr,0.0,GLEY1 4/N,0,2.65,C0,h2,Unknown,1.7,22.4,15.5,13.8,14.1,6.8,39.6,34.7,25.7,Lt2,1.45,1.48,7249.3,33.09,5.3,30.5,4.35,10.25,10.25,0.0,0.52,BY        
4540,7.0,33.0,55.0,Unknown,0.0,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,3.8,32.5,27.9,13.0,9.0,3.8,64.2,25.7,10.1,Sl3,1.47,1.48,7171.9,31.12,5.21,51.7,4.38,7.69,7.69,0.0,0.37,BY        
4543,1.0,0.0,20.0,I; Ah,0.011235955,10YR 3/2,1,2.67,C0,h4,Wf5,7.7,23.9,21.2,9.9,12.5,8.1,52.7,30.5,16.8,Sl4,0.68,0.68,673.8,53.37,5.52,84.3,4.85,41.870000000000005,41.870000000000005,0.0,3.57,BY        
4543,2.0,20.0,40.0,I; M,3.746816479,10YR 3/3,6,2.67,C0,h3,Wf4,9.7,24.1,19.6,10.5,12.5,7.9,53.3,30.9,15.8,Sl4,1.04,1.1,1000.2,30.22,5.65,50.0,4.9,30.5,30.5,0.0,2.48,BY        
4543,3.0,40.0,54.0,II; M+sSw-ilCv,5.321348315,10YR 5/3,50,2.67,C0,h2,Wf2,9.1,23.8,21.9,10.1,12.2,7.9,54.8,30.2,15.0,Sl4,0.98,1.03,927.5,29.43,5.81,37.4,5.05,22.86,22.86,0.0,1.6900000000000002,BY        
4543,4.0,54.0,90.0,III; sSwd-ilCv,11.37462923,10YR 5/4,75,2.67,C0,h1,Wf1,10.5,26.2,21.2,10.6,11.8,7.4,57.9,29.8,12.3,Sl4,1.07,1.48,948.3,28.04,5.78,24.7,4.92,16.0,16.0,0.0,1.1300000000000001,BY        
4543,5.0,33.0,55.0,Unknown,28.44413693,Unknown,Unknown,2.67,Unknown,Unknown,Unknown,8.0,24.8,20.0,13.6,14.9,8.1,52.8,36.5,10.7,Sl3,1.41,1.48,374.4,23.61,5.85,13.4,4.86,5.380000000000001,5.380000000000001,0.0,0.47,BY        
4543,6.0,33.0,55.0,Unknown,31.75192982,Unknown,Unknown,2.67,Unknown,Unknown,Unknown,8.4,25.2,21.0,13.0,13.8,7.4,54.6,34.2,11.2,Sl3,1.45,1.48,94.2,19.04,5.75,17.6,4.82,9.030000000000001,9.030000000000001,0.0,0.6900000000000001,BY        
4547,7.0,33.0,55.0,Unknown,1.052830189,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,0.7,1.0,1.3,42.6,24.6,3.8,3.0,71.0,26.0,Tu4,1.12,1.11,1081.6,31.49,7.67,159.8,7.37,33.38,18.2,15.18,1.81,BW        
4547,8.0,33.0,55.0,Unknown,1.191698113,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,0.8,0.9,1.3,41.2,25.9,3.9,3.1,71.0,25.9,Tu4,1.48,1.48,2924.7,23.26,7.87,130.0,7.47,29.42,13.37,16.05,1.47,BW        
4547,1.0,0.0,10.0,I; eAp1,0.135849057,10YR 4/3,2,2.65,C3,h3,Wf5,0.1,0.1,0.7,47.4,27.4,4.6,0.9,79.4,19.7,Ut4,1.43,1.43,2856.1,18.87,8.17,105.7,7.58,37.269999999999996,3.93,33.34,0.43999999999999995,BW        
4547,2.0,10.0,30.0,I; eAp2,0.027169811,10YR 4/3,2,2.65,C3,h3,Wf4,0.1,0.1,0.6,49.3,27.7,3.8,0.7,80.8,18.5,Ut4,1.45,1.45,2898.5,19.59,8.22,116.6,7.61,40.7,2.41,38.29,0.27,BW        
4547,3.0,30.0,50.0,I; elCv1,0.01509434,10YR 5/3,0,2.65,C4,h2,Wf4,0.1,0.0,0.6,48.4,30.7,3.2,0.7,82.3,17.0,Ut4,1.51,1.51,4529.3,20.79,8.18,135.4,7.63,39.089999999999996,1.87,37.22,0.24,BW        
4550,4.0,52.0,96.0,I; jeM2,0.139622642,7.5YR 4/2,7,2.65,C3,h2,"Wf2, Wg1",1.4,2.5,9.8,14.8,13.5,11.7,13.7,40.0,46.3,Tu2,1.06,1.06,1052.0,43.03,7.5,233.0,7.14,46.769999999999996,41.57,5.2,3.95,BW        
4550,5.0,96.0,122.0,II; eP-lCv,1.790943396,5YR 4/2,7,2.65,C4,h1,"Wf2, Wg1",2.1,3.7,11.1,16.2,13.8,10.5,16.8,40.5,42.7,Lt3,1.37,1.39,1735.6,25.67,7.55,168.7,7.19,25.240000000000002,15.87,9.370000000000001,1.6600000000000001,BW        
4550,1.0,0.0,11.0,I; ejAh,2.769811321,7.5YR 3/1,2,2.65,C3.3,h3,"Wf5, Wg2",2.2,3.7,10.7,15.9,14.6,11.2,16.6,41.6,41.8,Lt3,1.52,1.55,1034.3,18.88,7.64,166.2,7.26,20.25,9.21,11.040000000000001,0.97,BW        
4550,2.0,11.0,23.0,I; ejrAp,1.978186531,7.5YR 3/2,4,2.65,C3.4,h2,"Wf4, Wg3",1.9,4.2,11.0,16.0,14.6,11.7,17.1,42.3,40.6,Lt3,1.5,1.48,2940.2,17.2,7.75,123.7,7.32,18.97,7.1499999999999995,11.82,0.75,BW        
4550,3.0,23.0,52.0,I; jeM1,5.022978857,7.5YR 3/3,6,2.65,C3,h2,"Wf3, Wg2",1.7,4.5,9.7,12.8,13.2,14.8,15.9,40.8,43.3,Lt3,1.59,1.48,3019.6,17.52,7.77,154.3,7.36,23.42,5.18,18.240000000000002,0.55,BW        
4550,4.0,52.0,96.0,I; jeM2,7.302181756,7.5YR 4/2,7,2.65,C3,h2,"Wf2, Wg1",1.6,4.9,9.2,10.1,12.9,15.8,15.7,38.8,45.5,Tu2,1.65,1.48,4566.6,16.75,7.81,156.1,7.37,27.91,4.03,23.88,0.42999999999999994,BW        
4551,5.0,33.0,55.0,Unknown,10.0,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,1.9,1.9,2.5,33.6,22.7,7.5,6.3,63.8,29.9,Lu,1.22,1.48,1098.0,8.66,7.89,217.0,7.58,37.53,15.38,22.15,1.47,BW        
4551,6.0,33.0,55.0,Unknown,10.0,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,1.4,1.9,2.6,33.2,24.2,6.8,5.8,64.2,30.0,Lu,1.53,1.48,2754.0,10.42,8.01,171.6,7.63,31.939999999999998,8.8,23.14,0.8400000000000001,BW        
4551,1.0,0.0,28.0,I; eAp,10.0,10YR 3/4,10,2.65,C4,h3,Wf4,0.2,0.4,0.8,15.0,16.8,14.2,1.4,45.9,52.7,Tu2,1.56,1.48,2808.0,12.03,8.02,147.5,7.65,45.650000000000006,3.81,41.84,0.38,BW        
4551,2.0,28.0,46.0,I; eCv,30.0,2.5Y 5/4,10,2.65,C4,h1,Wf3,0.1,0.4,1.3,11.0,15.9,19.1,1.8,46.0,52.2,Tu2,1.42,1.48,1988.0,12.04,8.04,147.1,7.65,25.36,2.11,23.25,0.3,BW        
4551,3.0,46.0,100.0,I; eC,30.0,5Y 5/2,30,2.65,C5,h0,Wf1,0.7,1.8,1.5,4.4,13.8,23.4,4.0,41.6,54.4,Tu2,1.5,1.48,3150.0,18.59,8.06,146.7,7.69,21.65,2.08,19.57,0.31,BW        
4552,4.0,80.0,201.0,I; eScd,1.016603774,10YR 5/8,1,2.65,C3,h0,Wf1,0.2,0.5,1.4,37.4,24.6,7.0,2.1,69.1,28.8,Tu4,1.39,1.39,1373.6,9.21,7.62,171.7,7.27,29.700000000000003,24.92,4.779999999999999,2.7300000000000004,BW        
4552,1.0,0.0,33.0,I; erAcp,1.0,10YR 4/3,2,2.65,C3,h3,Wf5,0.4,0.6,1.4,37.2,24.4,6.8,2.4,68.3,29.3,Tu4,1.55,1.55,3069.0,14.54,7.83,123.3,7.49,17.32,11.399999999999999,5.92,1.26,BW        
4552,2.0,33.0,50.0,I; eScw-lCv,0.0,10YR 5/4,1,2.65,C3,h2,Wf3,0.7,0.8,0.9,40.1,29.4,7.2,2.4,76.7,20.9,Ut4,1.55,1.55,3100.0,12.91,8.08,91.5,7.62,28.71,2.9499999999999997,25.76,0.28,BW        
4552,3.0,50.0,80.0,I; eScw,0.031698113,10YR 5/4,1,2.65,C4,h0,Wf2,0.8,0.6,0.8,40.5,32.0,7.0,2.2,79.5,18.3,Ut4,1.57,1.57,3139.0,15.32,8.14,89.1,7.65,32.39,2.46,29.93,0.21999999999999997,BW        
4552,4.0,80.0,201.0,I; eScd,0.0,10YR 5/8,1,2.65,C3,h0,Wf1,0.5,0.6,0.7,42.1,31.5,6.8,1.9,80.5,17.6,Ut4,1.57,1.57,1570.0,16.38,8.04,95.2,7.67,30.89,2.16,28.730000000000004,0.2,BW        
4552,1.0,0.0,33.0,I; erAcp,0.038490566,10YR 4/3,2,2.65,C3,h3,Wf5,0.5,0.7,0.6,37.3,32.4,8.3,1.8,78.0,20.2,Ut4,1.61,1.61,3218.8,18.77,8.01,100.1,7.67,19.77,2.58,17.19,0.3,BW        
4553,2.0,10.0,30.0,I; Ap2,1.26490566,7.5YR 4/2,4,2.65,C3,h3,Wf5,1.2,1.5,3.9,26.9,18.3,8.0,6.5,53.1,40.4,Tu3,1.19,1.2,1174.2,28.1,7.73,159.5,7.4,22.88,17.28,5.6000000000000005,1.85,BW        
4553,3.0,30.0,40.0,I; rAp,1.108679245,7.5YR 4/3,4,2.65,C3,h2,Wf4,1.5,1.3,3.5,27.6,19.3,6.7,6.3,53.5,40.2,Tu3,1.57,1.58,3105.2,24.48,7.81,162.0,7.43,18.68,12.989999999999998,5.6899999999999995,1.54,BW        
4553,4.0,40.0,70.0,I; elCv1,2.210566038,10YR 5/3,4,2.65,C4,h2,Wf4,1.1,2.0,4.3,23.3,18.9,10.2,7.4,52.4,40.2,Tu3,1.65,1.67,1613.5,19.74,7.98,145.6,7.54,23.650000000000002,4.39,19.259999999999998,0.62,BW        
4553,5.0,70.0,130.0,I; elCv2,2.372075472,10YR 5/3,4,2.65,C4,h1,Wf2,1.2,2.2,5.5,25.6,19.8,9.7,8.9,55.1,36.0,Tu3,1.68,1.7,1640.1,18.5,8.01,134.7,7.57,28.79,2.8100000000000005,25.979999999999997,0.42000000000000004,BW        
4553,1.0,0.0,10.0,I; Ap1,1.044528302,7.5YR 4/2,4,2.65,C3,h3,Wf6,1.1,2.0,5.4,32.4,20.9,7.8,8.5,61.1,30.4,Tu3,1.63,1.65,3225.9,19.08,8.02,131.8,7.58,26.349999999999998,2.62,23.730000000000004,0.37,BW        
4553,2.0,10.0,30.0,I; Ap2,1.679245283,7.5YR 4/2,4,2.65,C3,h3,Wf5,1.1,2.9,6.5,29.6,20.7,9.4,10.5,59.7,29.8,Lu,1.68,1.69,4955.4,19.41,8.04,124.7,7.6,25.13,1.6300000000000001,23.5,0.29000000000000004,BW        
4554,3.0,30.0,54.0,I; P,0.018113208,10YR 5/2,0,2.65,C0,h2,"Wf1, Wg1",0.3,1.6,3.5,15.1,18.3,17.1,5.4,50.5,44.1,Tu3,0.96,0.96,950.7,18.36,6.33,146.3,5.83,61.89,61.89,0.0,5.81,BW        
4554,1.0,0.0,10.0,I; Ah,0.012830189,10YR 3/3,1,2.65,C0,h5,Wf5,1.6,2.5,3.9,13.5,18.7,17.3,8.0,49.5,42.5,Lt3,1.29,1.29,2579.7,18.63,6.5,64.1,5.9,27.46,27.46,0.0,2.7800000000000002,BW        
4554,2.0,10.0,30.0,I; rAp,0.0,10YR 5/3,1,2.65,C0,h4,"Wf3, Wg1",0.5,2.1,3.7,8.0,10.7,11.3,6.3,29.9,63.8,Tl,1.57,1.57,3140.0,23.35,6.94,42.9,6.09,9.24,9.24,0.0,0.94,BW        
4559,3.0,30.0,50.0,I; Al-sSew,0.353207547,10YR 5/2,3,2.65,C0,h1,Wf1,6.7,37.3,21.7,6.9,4.9,4.0,65.6,15.7,18.7,Ls4,1.23,1.24,1221.5,22.46,7.07,184.5,6.76,18.52,17.76,0.76,1.79,BW        
4559,4.0,50.0,70.0,I; Bt-Swd,0.115471698,2.5YR 5/2,2,2.65,C0,h1,Wf2,7.5,39.1,21.5,5.3,5.3,3.2,68.1,13.8,18.1,St3,1.47,1.47,1468.3,20.14,7.06,157.3,6.79,17.78,17.34,0.43999999999999995,1.7199999999999998,BW        
4559,1.0,0.0,20.0,I; Ap1,0.181132075,7.5YR 4/1,2,2.65,C0,h3,Wf3,7.7,40.3,20.7,5.8,4.8,4.4,68.7,15.0,16.3,Sl4,1.56,1.57,1557.2,19.46,7.13,109.5,6.8,12.09,11.639999999999999,0.44999999999999996,1.1700000000000002,BW        
4559,2.0,20.0,30.0,I; Ap2,1.36,7.5YR 4/1,2,2.65,C0,h3,Wf2,9.5,51.5,18.8,4.4,4.6,4.2,79.8,13.1,7.1,Sl2,1.74,1.74,3432.7,11.28,7.02,48.4,6.67,1.85,1.85,0.0,0.17,BW        
4559,3.0,30.0,50.0,I; Al-sSew,0.193962264,10YR 5/2,3,2.65,C0,h1,Wf1,5.8,32.6,14.2,5.2,5.5,6.2,52.6,16.9,30.5,Lts,1.58,1.58,3153.9,22.14,7.41,52.4,6.7,1.75,1.75,0.0,0.22999999999999998,BW        
4559,1.0,0.0,20.0,I; Ap1,0.588679245,7.5YR 4/1,2,2.65,C0,h3,Wf3,0.1,1.5,6.3,8.1,14.6,17.9,7.9,40.6,51.5,Tu2,1.48,1.48,4413.9,25.38,7.67,85.0,7.11,19.71,1.43,18.28,0.29000000000000004,BW        
4560,2.0,10.0,23.0,I; rAp,2.88754717,10YR 3/3,2,2.65,C0,h3,Wf5,30.6,41.2,10.5,4.7,4.3,3.0,82.4,12.0,5.6,Sl2,1.56,1.59,1512.1,12.84,5.99,47.0,5.17,12.490000000000002,12.490000000000002,0.0,1.1300000000000001,BW        
4560,3.0,23.0,43.0,I; M,3.349433962,7.5YR 6/3,2,2.65,C0,h0,Wf2,26.4,43.0,11.8,5.2,4.5,3.2,81.1,12.9,6.0,Sl2,1.58,1.61,1984.6,11.32,6.08,41.0,5.42,9.91,9.91,0.0,0.9199999999999999,BW        
4560,4.0,43.0,60.0,I; M-Sw,8.26490566,7.5YR 5/6,1,2.65,C0,h0,Wf1,26.3,40.5,13.1,6.7,6.0,3.6,79.9,16.3,3.8,Su2,1.63,1.72,1046.7,8.54,6.23,20.7,5.44,1.09,1.09,0.0,0.16,BW        
4560,5.0,60.0,110.0,II; Sd,3.135849057,5YR 4/4,1,2.65,C0,h0,Wf1,26.8,39.1,12.7,8.0,6.2,3.5,78.6,17.7,3.7,Su2,1.73,1.76,2178.5,10.39,6.25,19.7,5.45,0.79,0.79,0.0,0.12,BW        
4560,6.0,110.0,165.0,II; lCv,3.301132075,7.5YR 4/6,1,2.65,C0,h0,Wf0,26.6,28.7,11.2,10.4,9.6,4.8,66.4,24.8,8.8,Sl3,1.86,1.88,1259.0,11.28,5.95,18.0,4.94,0.8500000000000001,0.8500000000000001,0.0,0.13,BW        
4560,1.0,0.0,10.0,I; Ah,2.986415094,10YR 3/3,2,2.65,C0,h3,W6,21.6,32.1,12.6,10.2,8.3,4.3,66.4,22.8,10.8,Sl3,1.81,1.84,1755.9,12.53,5.74,17.1,4.64,0.8,0.8,0.0,0.13,BW        
4560,2.0,10.0,23.0,I; rAp,2.546415094,10YR 3/3,2,2.65,C0,h3,Wf5,11.2,25.8,14.4,12.5,10.7,5.7,51.3,28.9,19.8,Ls4,1.8,1.82,1754.2,13.33,5.28,17.8,4.14,0.6900000000000001,0.6900000000000001,0.0,0.16,BW        
4560,3.0,23.0,43.0,I; M,1.74490566,7.5YR 6/3,2,2.65,C0,h0,Wf2,13.7,25.8,12.5,12.5,10.8,5.3,52.0,28.6,19.4,Ls4,1.75,1.76,5158.4,14.0,5.26,17.7,4.1,0.67,0.67,0.0,0.14,BW        
4561,4.0,148.0,150.0,III; imCv,0.195471698,2.5YR 5/4,0,2.65,C0,h0,Unknown,6.0,28.7,29.5,11.3,7.2,4.1,64.2,22.7,13.1,Sl4,1.4,1.4,1397.0,9.75,5.0,50.1,4.24,10.27,10.27,0.0,1.0,BW        
4561,5.0,33.0,55.0,Unknown,0.302641509,Unknown,Unknown,2.65,Unknown,Unknown,Unknown,5.9,29.3,29.5,11.4,6.1,4.0,64.7,21.5,13.8,Sl4,1.52,1.52,3030.8,11.35,4.99,42.7,4.24,9.79,9.79,0.0,0.96,BW        
4561,1.0,0.0,31.0,I; Ap,0.311698113,5YR 4/6,4,2.65,C0,h3,Wf5,3.4,29.4,31.5,10.8,5.3,3.7,64.2,19.8,16.0,Sl4,1.55,1.55,3088.2,10.4,5.03,27.3,4.21,3.2600000000000002,3.2600000000000002,0.0,0.39,BW        
4561,2.0,31.0,53.0,I; Swd-Bv,0.236981132,2.5YR 5/4,4,2.65,C0,h1,Wf3,1.8,24.0,39.0,10.5,5.7,5.1,64.7,21.2,14.1,Sl4,1.62,1.62,3232.3,11.77,5.02,18.4,4.05,0.77,0.77,0.0,0.17,BW        
4561,3.0,53.0,148.0,II; ilCv,2.803773585,2.5YR 6/6,4,2.65,C0,h1,Wf1,4.3,23.6,32.0,12.0,6.4,6.5,59.9,24.9,15.2,Sl4,1.66,1.69,4840.4,12.96,4.94,16.7,3.97,0.61,0.61,0.0,0.18,BW        
4562,4.0,66.0,150.0,III; Swd-P,0.443773585,10YR 6/4,5,2.65,C0,h0,Wf1,2.8,3.6,17.4,25.1,19.1,7.5,23.8,51.7,24.5,Lu,1.08,1.09,1074.2,30.27,5.82,126.2,5.44,46.11,46.11,0.0,4.31,BW        
4562,1.0,0.0,13.0,I; Ah,8.883980287,10YR 4/4,5,2.65,C0,h3,Wf6,8.0,3.5,17.9,24.3,17.8,6.8,29.5,48.8,21.7,Ls2,1.41,1.48,2428.5,14.13,6.03,38.4,5.48,12.74,12.74,0.0,1.3,BW        
4562,2.0,13.0,26.0,I; Sw-Bv,8.311821818,10YR 5/6,20,2.65,C0,h2,Wf5,0.7,0.4,6.6,14.8,18.1,9.4,7.7,42.3,50.0,Tu2,1.42,1.48,2290.8,22.06,5.89,17.9,4.84,2.72,2.72,0.0,0.42000000000000004,BW        
4562,3.0,26.0,66.0,II; Sdw-P,14.06972739,10YR 6/4,30,2.65,C0,h0,Wf3,0.3,0.7,5.6,13.7,18.6,8.6,6.5,40.9,52.6,Tu2,1.5,1.48,2421.0,22.34,5.5,19.4,4.39,1.56,1.56,0.0,0.33,BW        
4562,4.0,66.0,150.0,III; Swd-P,4.507924528,10YR 6/4,5,2.65,C0,h0,Wf1,0.6,0.4,5.6,15.0,18.2,10.3,6.6,43.6,49.8,Tu2,1.65,1.67,4726.9,20.59,5.53,13.6,4.36,1.46,1.46,0.0,0.33,BW        
4564,5.0,160.0,201.0,IV; Cj,0.404528302,5YR 4/4,---,2.65,C0,h0,Unknown,10.1,25.0,18.5,11.2,8.5,5.5,53.6,25.2,21.2,Ls4,1.31,1.31,1304.1,27.23,6.33,88.2,5.68,21.28,21.28,0.0,2.18,BY        
4564,1.0,0.0,30.0,I; Ap,1.582641509,7.5YR 2.5/2,1,2.65,C0,h3,Wf3,10.9,24.9,18.2,11.0,8.9,5.3,54.0,25.2,20.8,Ls4,1.32,1.32,2597.6,29.69,6.2,72.9,5.6,20.87,20.87,0.0,2.14,BY        
